,customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
12077,12076.0,25,79000.0,MORTGAGE,2.0,MEDICAL,B,15000.0,13.79,5,,2,NO DEFAULT
12078,12077.0,25,79000.0,MORTGAGE,9.0,PERSONAL,A,7500.0,10.01,5,,3,NO DEFAULT
12079,12078.0,23,79100.0,MORTGAGE,4.0,VENTURE,A,3300.0,5.42,3,,3,NO DEFAULT
12080,12079.0,24,24000.0,RENT,0.0,EDUCATION,A,11500.0,7.51,4,0.0,3,DEFAULT
12081,12080.0,26,79200.0,MORTGAGE,8.0,MEDICAL,A,6075.0,6.03,6,,2,NO DEFAULT
12082,12081.0,24,79200.0,OWN,8.0,VENTURE,A,3800.0,6.62,4,,4,NO DEFAULT
12083,12082.0,23,79200.0,MORTGAGE,7.0,EDUCATION,A,5000.0,5.42,3,,3,NO DEFAULT
12084,12083.0,23,79200.0,MORTGAGE,6.0,EDUCATION,A,8000.0,7.88,3,,4,NO DEFAULT
12085,12084.0,22,79200.0,MORTGAGE,6.0,VENTURE,A,4750.0,10.25,2,,3,NO DEFAULT
12086,12085.0,26,79380.0,MORTGAGE,5.0,EDUCATION,B,10000.0,12.23,6,1.0,3,NO DEFAULT
12087,12086.0,24,79400.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12000.0,9.88,4,,4,NO DEFAULT
12088,12087.0,25,62393.0,OTHER,0.0,MEDICAL,C,20000.0,15.05,5,1.0,3,DEFAULT
12089,12088.0,26,79500.0,MORTGAGE,1.0,EDUCATION,A,6000.0,11.36,6,,2,NO DEFAULT
12090,12089.0,26,79560.0,MORTGAGE,10.0,DEBTCONSOLIDATION,A,8000.0,12.53,6,,4,NO DEFAULT
12091,12090.0,26,34100.0,RENT,0.0,DEBTCONSOLIDATION,A,11500.0,6.62,6,0.0,3,DEFAULT
12092,12091.0,22,79618.0,MORTGAGE,6.0,EDUCATION,A,7000.0,7.74,2,,3,NO DEFAULT
12093,12092.0,21,34500.0,RENT,2.0,HOMEIMPROVEMENT,C,11500.0,15.31,1,0.0,2,DEFAULT
12094,12093.0,24,79632.0,MORTGAGE,8.0,EDUCATION,B,7200.0,14.17,4,1.0,3,NO DEFAULT
12095,12094.0,26,79700.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,7200.0,9.99,6,,3,NO DEFAULT
12097,12096.0,24,79768.0,OWN,2.0,EDUCATION,B,12000.0,13.49,4,1.0,4,NO DEFAULT
12098,12097.0,23,40000.0,OWN,7.0,EDUCATION,A,13000.0,7.29,3,,4,NO DEFAULT
12099,12098.0,25,79992.0,MORTGAGE,9.0,EDUCATION,A,10000.0,6.03,5,,2,NO DEFAULT
12101,12100.0,23,34000.0,RENT,0.0,DEBTCONSOLIDATION,B,11500.0,11.49,3,0.0,2,DEFAULT
12102,12101.0,23,79996.0,MORTGAGE,2.0,EDUCATION,D,24000.0,16.32,3,1.0,3,NO DEFAULT
12103,12102.0,23,40000.0,OWN,6.0,EDUCATION,A,3000.0,7.66,3,,3,NO DEFAULT
12104,12103.0,26,74000.0,MORTGAGE,8.0,EDUCATION,A,15000.0,9.91,6,0.0,3,DEFAULT
12105,12104.0,26,41784.0,RENT,0.0,EDUCATION,A,11500.0,10.95,6,,4,NO DEFAULT
12106,12105.0,26,80000.0,MORTGAGE,5.0,VENTURE,C,12000.0,16.29,6,,2,NO DEFAULT
12107,12106.0,24,42000.0,RENT,8.0,DEBTCONSOLIDATION,B,11500.0,7.88,4,,2,NO DEFAULT
12108,12107.0,25,80000.0,MORTGAGE,9.0,VENTURE,D,4000.0,19.03,5,1.0,3,NO DEFAULT
12109,12108.0,25,80000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,6000.0,7.9,5,,3,NO DEFAULT
12110,12109.0,25,42000.0,RENT,9.0,VENTURE,B,11500.0,13.79,5,1.0,3,NO DEFAULT
12112,12111.0,26,45760.0,RENT,8.0,DEBTCONSOLIDATION,B,11500.0,11.78,6,,4,NO DEFAULT
12113,12112.0,25,45996.0,RENT,3.0,VENTURE,B,11500.0,12.53,5,,4,NO DEFAULT
12114,12113.0,23,80000.0,MORTGAGE,7.0,EDUCATION,A,15000.0,12.42,3,,2,NO DEFAULT
12115,12114.0,26,62900.0,MORTGAGE,4.0,MEDICAL,A,11000.0,7.9,6,0.0,3,DEFAULT
12116,12115.0,26,57000.0,RENT,0.0,HOMEIMPROVEMENT,A,11500.0,7.51,6,,3,NO DEFAULT
12117,12116.0,25,80000.0,MORTGAGE,4.0,MEDICAL,B,25000.0,13.49,5,,2,NO DEFAULT
12118,12117.0,22,40000.0,OWN,4.0,EDUCATION,A,8000.0,5.79,2,,2,NO DEFAULT
12119,12118.0,24,62500.0,RENT,5.0,EDUCATION,A,11500.0,5.79,4,,3,NO DEFAULT
12120,12119.0,23,80000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,24000.0,11.71,3,,3,NO DEFAULT
12121,12120.0,24,80000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,18000.0,7.9,4,,2,NO DEFAULT
12122,12121.0,24,63000.0,RENT,3.0,VENTURE,B,11500.0,14.79,4,,2,NO DEFAULT
12124,12123.0,23,70000.0,RENT,2.0,VENTURE,A,11500.0,11.86,3,,3,NO DEFAULT
12126,12125.0,24,80000.0,MORTGAGE,8.0,EDUCATION,A,10000.0,8.9,4,,4,NO DEFAULT
12127,12126.0,24,74000.0,RENT,3.0,EDUCATION,A,11500.0,10.74,4,,3,NO DEFAULT
12128,12127.0,25,80000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4000.0,6.62,5,,2,NO DEFAULT
12129,12128.0,24,80000.0,MORTGAGE,7.0,VENTURE,A,12000.0,6.62,4,,2,NO DEFAULT
12130,12129.0,26,79000.0,RENT,7.0,HOMEIMPROVEMENT,A,11500.0,11.99,6,,3,NO DEFAULT
12131,12130.0,25,74000.0,MORTGAGE,9.0,EDUCATION,A,18000.0,7.9,5,0.0,2,DEFAULT
12132,12131.0,24,125000.0,RENT,4.0,VENTURE,A,11500.0,10.38,4,,2,NO DEFAULT
12133,12132.0,24,41000.0,RENT,4.0,MEDICAL,B,11525.0,12.99,4,1.0,3,NO DEFAULT
12134,12133.0,25,77954.0,RENT,9.0,DEBTCONSOLIDATION,C,11550.0,16.77,5,0.0,2,DEFAULT
12137,12136.0,22,80000.0,MORTGAGE,5.0,MEDICAL,A,9500.0,11.71,2,,2,NO DEFAULT
12138,12137.0,26,70000.0,RENT,0.0,DEBTCONSOLIDATION,A,11600.0,6.99,6,,3,NO DEFAULT
12139,12138.0,26,80000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,B,4200.0,14.27,6,,4,NO DEFAULT
12140,12139.0,26,71000.0,RENT,0.0,MEDICAL,A,11600.0,10.99,6,,2,NO DEFAULT
12141,12140.0,23,40000.0,RENT,7.0,EDUCATION,A,11650.0,11.99,3,,4,NO DEFAULT
12142,12141.0,22,80000.0,MORTGAGE,6.0,VENTURE,A,16000.0,12.42,2,,4,NO DEFAULT
12143,12142.0,23,57996.0,RENT,1.0,MEDICAL,B,11650.0,13.47,3,,2,NO DEFAULT
12144,12143.0,26,30000.0,RENT,6.0,MEDICAL,B,11700.0,11.71,6,0.0,2,DEFAULT
12145,12144.0,24,80000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,B,7000.0,14.65,4,,4,NO DEFAULT
12146,12145.0,25,80000.0,MORTGAGE,9.0,VENTURE,A,6000.0,6.03,5,,4,NO DEFAULT
12147,12146.0,25,80000.0,MORTGAGE,2.0,PERSONAL,B,4900.0,15.27,5,,4,NO DEFAULT
12148,12147.0,26,80000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,A,7000.0,6.03,6,,4,NO DEFAULT
12149,12148.0,22,74000.0,MORTGAGE,6.0,EDUCATION,A,4000.0,7.51,2,0.0,3,DEFAULT
12150,12149.0,25,80000.0,MORTGAGE,5.0,PERSONAL,A,18200.0,7.9,5,,2,NO DEFAULT
12151,12150.0,22,66000.0,RENT,6.0,DEBTCONSOLIDATION,D,11750.0,17.14,2,0.0,2,DEFAULT
12152,12151.0,25,80000.0,MORTGAGE,2.0,MEDICAL,A,5000.0,7.51,5,,3,NO DEFAULT
12153,12152.0,22,44400.0,RENT,1.0,PERSONAL,B,11775.0,13.49,2,1.0,4,NO DEFAULT
12154,12153.0,22,35000.0,RENT,4.0,VENTURE,B,11800.0,10.95,2,0.0,2,DEFAULT
12156,12155.0,24,40000.0,RENT,3.0,VENTURE,A,11800.0,6.92,4,,4,NO DEFAULT
12157,12156.0,25,80000.0,MORTGAGE,6.0,MEDICAL,A,3000.0,6.03,5,,2,NO DEFAULT
12158,12157.0,23,42000.0,RENT,6.0,EDUCATION,B,11800.0,12.69,3,,2,NO DEFAULT
12159,12158.0,26,76000.0,RENT,5.0,DEBTCONSOLIDATION,B,11800.0,13.11,6,1.0,3,NO DEFAULT
12160,12159.0,22,94000.0,RENT,5.0,VENTURE,B,11800.0,13.99,2,,4,NO DEFAULT
12161,12160.0,23,80000.0,MORTGAGE,7.0,EDUCATION,C,7000.0,16.29,3,1.0,3,NO DEFAULT
12162,12161.0,22,42500.0,RENT,7.0,MEDICAL,C,11850.0,14.11,2,1.0,2,DEFAULT
12163,12162.0,25,50000.0,RENT,6.0,PERSONAL,A,11875.0,10.65,5,,2,NO DEFAULT
12164,12163.0,23,35000.0,RENT,2.0,DEBTCONSOLIDATION,A,11900.0,7.66,3,0.0,3,DEFAULT
12165,12164.0,25,80000.0,MORTGAGE,4.0,PERSONAL,A,11000.0,6.62,5,,3,NO DEFAULT
12167,12166.0,23,80000.0,MORTGAGE,7.0,VENTURE,A,22000.0,10.65,3,,2,NO DEFAULT
12168,12167.0,23,80000.0,MORTGAGE,5.0,VENTURE,A,2000.0,7.9,3,,4,NO DEFAULT
12169,12168.0,24,80000.0,MORTGAGE,4.0,PERSONAL,B,2000.0,15.27,4,1.0,3,NO DEFAULT
12170,12169.0,25,20000.0,RENT,1.0,VENTURE,A,12000.0,8.07,5,0.0,4,DEFAULT
12172,12171.0,25,80000.0,MORTGAGE,5.0,VENTURE,A,12000.0,5.99,5,,2,NO DEFAULT
12173,12172.0,24,80000.0,OWN,5.0,EDUCATION,B,2200.0,13.49,4,,4,NO DEFAULT
12175,12174.0,22,24000.0,RENT,0.0,PERSONAL,B,12000.0,14.79,2,0.0,2,DEFAULT
12176,12175.0,24,24000.0,RENT,3.0,PERSONAL,A,12000.0,10.36,4,0.0,4,DEFAULT
12177,12176.0,25,24000.0,RENT,1.0,DEBTCONSOLIDATION,C,12000.0,12.17,5,1.0,4,DEFAULT
12178,12177.0,24,80000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5000.0,6.99,4,,4,NO DEFAULT
12179,12178.0,22,24996.0,RENT,4.0,PERSONAL,A,12000.0,9.63,2,0.0,3,DEFAULT
12181,12180.0,24,26000.0,RENT,5.0,MEDICAL,B,12000.0,7.9,4,0.0,2,DEFAULT
12182,12181.0,25,26000.0,RENT,5.0,MEDICAL,A,12000.0,11.99,5,0.0,3,DEFAULT
12183,12182.0,25,80000.0,MORTGAGE,9.0,VENTURE,C,14000.0,15.62,5,1.0,4,NO DEFAULT
12184,12183.0,24,26000.0,RENT,5.0,VENTURE,B,12000.0,14.26,4,0.0,3,DEFAULT
12185,12184.0,24,80000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5550.0,8.49,4,,2,NO DEFAULT
12186,12185.0,21,80000.0,MORTGAGE,5.0,EDUCATION,A,12000.0,5.99,1,,2,NO DEFAULT
12187,12186.0,24,80000.0,MORTGAGE,2.0,MEDICAL,A,2500.0,11.49,4,,2,NO DEFAULT
12188,12187.0,23,28000.0,RENT,2.0,EDUCATION,B,12000.0,14.27,3,1.0,4,DEFAULT
12189,12188.0,24,80000.0,MORTGAGE,4.0,VENTURE,A,3000.0,6.99,4,,2,NO DEFAULT
12190,12189.0,22,80000.0,MORTGAGE,6.0,EDUCATION,A,16000.0,11.99,2,,3,NO DEFAULT
12191,12190.0,24,29000.0,RENT,0.0,MEDICAL,C,12000.0,15.05,4,1.0,2,DEFAULT
12192,12191.0,23,80000.0,MORTGAGE,6.0,EDUCATION,A,9000.0,7.49,3,,4,NO DEFAULT
12193,12192.0,23,80000.0,MORTGAGE,4.0,MEDICAL,A,8000.0,10.99,3,,3,NO DEFAULT
12194,12193.0,24,29435.0,RENT,8.0,VENTURE,A,12000.0,7.66,4,0.0,3,DEFAULT
12197,12196.0,22,30000.0,RENT,1.0,EDUCATION,A,12000.0,10.99,2,0.0,3,DEFAULT
12198,12197.0,24,80000.0,MORTGAGE,8.0,VENTURE,C,5000.0,15.62,4,1.0,2,NO DEFAULT
12199,12198.0,21,30000.0,RENT,5.0,VENTURE,A,12000.0,5.79,1,0.0,3,DEFAULT
12200,12199.0,24,30000.0,RENT,0.0,EDUCATION,A,12000.0,6.91,4,0.0,3,DEFAULT
12202,12201.0,25,80000.0,OWN,9.0,PERSONAL,A,2700.0,10.59,5,,4,NO DEFAULT
12203,12202.0,24,80000.0,OWN,8.0,VENTURE,A,12000.0,7.49,4,,3,NO DEFAULT
12204,12203.0,23,80000.0,MORTGAGE,7.0,VENTURE,B,4000.0,15.23,3,,3,NO DEFAULT
12205,12204.0,22,30000.0,RENT,2.0,EDUCATION,B,12000.0,13.72,2,0.0,2,DEFAULT
12206,12205.0,23,80000.0,MORTGAGE,3.0,VENTURE,A,5500.0,5.42,3,,2,NO DEFAULT
12207,12206.0,22,30000.0,RENT,2.0,VENTURE,C,12000.0,14.46,2,0.0,2,DEFAULT
12208,12207.0,24,80000.0,MORTGAGE,8.0,VENTURE,B,12000.0,13.99,4,1.0,3,NO DEFAULT
12209,12208.0,22,30000.0,RENT,4.0,EDUCATION,A,12000.0,10.62,2,0.0,3,DEFAULT
12211,12210.0,23,80000.0,OWN,7.0,VENTURE,A,4000.0,5.99,3,,4,NO DEFAULT
12212,12211.0,24,30000.0,RENT,0.0,PERSONAL,A,12000.0,11.48,4,0.0,3,DEFAULT
12213,12212.0,25,30000.0,RENT,0.0,VENTURE,A,12000.0,11.48,5,0.0,4,DEFAULT
12214,12213.0,22,30000.0,RENT,0.0,MEDICAL,A,12000.0,9.32,2,0.0,3,DEFAULT
12215,12214.0,22,80000.0,OWN,4.0,EDUCATION,A,4800.0,10.99,2,,4,NO DEFAULT
12216,12215.0,25,80000.0,MORTGAGE,2.0,VENTURE,A,10000.0,7.49,5,,4,NO DEFAULT
12217,12216.0,23,80000.0,MORTGAGE,3.0,EDUCATION,A,6000.0,5.99,3,,4,NO DEFAULT
12218,12217.0,26,80000.0,MORTGAGE,10.0,DEBTCONSOLIDATION,A,10800.0,11.99,6,,3,NO DEFAULT
12219,12218.0,21,80000.0,MORTGAGE,5.0,EDUCATION,B,5000.0,12.99,1,,2,NO DEFAULT
12220,12219.0,22,31000.0,RENT,0.0,DEBTCONSOLIDATION,A,12000.0,10.25,2,0.0,4,DEFAULT
12221,12220.0,25,80000.0,MORTGAGE,3.0,EDUCATION,C,20000.0,15.62,5,1.0,3,NO DEFAULT
12222,12221.0,24,74000.0,OWN,8.0,DEBTCONSOLIDATION,E,35000.0,20.11,4,0.0,3,DEFAULT
12223,12222.0,25,80000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10250.0,5.42,5,,4,NO DEFAULT
12224,12223.0,22,31200.0,RENT,6.0,EDUCATION,B,12000.0,10.39,2,0.0,2,DEFAULT
12226,12225.0,22,80000.0,MORTGAGE,7.0,EDUCATION,A,1500.0,10.37,2,,2,NO DEFAULT
12227,12226.0,26,74000.0,MORTGAGE,1.0,EDUCATION,A,24000.0,10.74,6,0.0,3,DEFAULT
12228,12227.0,24,32000.0,RENT,4.0,MEDICAL,B,12000.0,7.51,4,0.0,2,DEFAULT
12229,12228.0,22,74000.0,MORTGAGE,0.0,VENTURE,E,19000.0,20.48,2,1.0,2,DEFAULT
12231,12230.0,23,80000.0,MORTGAGE,7.0,VENTURE,A,4800.0,7.29,3,,4,NO DEFAULT
12232,12231.0,24,32000.0,RENT,1.0,MEDICAL,B,12000.0,7.29,4,0.0,2,DEFAULT
12234,12233.0,24,32000.0,RENT,5.0,EDUCATION,B,12000.0,13.85,4,0.0,3,DEFAULT
12235,12234.0,26,74000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,D,16800.0,16.4,6,1.0,4,DEFAULT
12236,12235.0,24,32000.0,RENT,8.0,DEBTCONSOLIDATION,B,12000.0,12.87,4,1.0,2,DEFAULT
12237,12236.0,26,32000.0,RENT,6.0,MEDICAL,A,12000.0,8.94,6,0.0,3,DEFAULT
12239,12238.0,25,80000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,14625.0,12.68,5,1.0,4,NO DEFAULT
12240,12239.0,22,32500.0,RENT,0.0,MEDICAL,B,12000.0,11.49,2,0.0,2,DEFAULT
12241,12240.0,23,33000.0,RENT,8.0,DEBTCONSOLIDATION,A,12000.0,8.49,3,0.0,3,DEFAULT
12242,12241.0,25,80000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,A,12000.0,10.0,5,,4,NO DEFAULT
12243,12242.0,22,33504.0,RENT,3.0,PERSONAL,B,12000.0,13.98,2,1.0,3,DEFAULT
12244,12243.0,24,80000.0,MORTGAGE,8.0,PERSONAL,C,25000.0,14.46,4,1.0,2,NO DEFAULT
12245,12244.0,23,33504.0,RENT,5.0,VENTURE,B,12000.0,13.11,3,1.0,4,DEFAULT
12246,12245.0,22,33600.0,RENT,5.0,PERSONAL,A,12000.0,9.91,2,0.0,4,DEFAULT
12247,12246.0,21,33600.0,RENT,2.0,MEDICAL,A,12000.0,11.12,1,0.0,3,DEFAULT
12248,12247.0,26,80000.0,MORTGAGE,0.0,EDUCATION,A,6300.0,5.79,6,,4,NO DEFAULT
12249,12248.0,24,34000.0,RENT,8.0,MEDICAL,A,12000.0,11.71,4,0.0,4,DEFAULT
12250,12249.0,24,80000.0,MORTGAGE,2.0,PERSONAL,A,20000.0,6.54,4,,4,NO DEFAULT
12251,12250.0,23,80000.0,OWN,7.0,PERSONAL,A,9000.0,9.62,3,,2,NO DEFAULT
12252,12251.0,25,80000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,13000.0,6.54,5,,3,NO DEFAULT
12253,12252.0,26,34000.0,RENT,2.0,PERSONAL,C,12000.0,14.96,6,0.0,3,DEFAULT
12254,12253.0,24,80000.0,OWN,0.0,EDUCATION,A,16000.0,6.17,4,,4,NO DEFAULT
12255,12254.0,25,80000.0,MORTGAGE,0.0,VENTURE,A,12000.0,6.91,5,,2,NO DEFAULT
12256,12255.0,26,80000.0,MORTGAGE,3.0,EDUCATION,A,18000.0,5.79,6,,4,NO DEFAULT
12257,12256.0,23,34000.0,RENT,5.0,DEBTCONSOLIDATION,B,12000.0,12.84,3,0.0,4,DEFAULT
12258,12257.0,25,80000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,18000.0,5.79,5,,2,NO DEFAULT
12259,12258.0,26,80000.0,MORTGAGE,6.0,MEDICAL,A,2000.0,6.91,6,,3,NO DEFAULT
12260,12259.0,25,80000.0,MORTGAGE,9.0,MEDICAL,A,3000.0,6.17,5,,4,NO DEFAULT
12261,12260.0,25,80000.0,MORTGAGE,5.0,EDUCATION,A,25000.0,10.36,5,,3,NO DEFAULT
12262,12261.0,25,80000.0,MORTGAGE,0.0,MEDICAL,A,10000.0,5.79,5,,4,NO DEFAULT
12263,12262.0,24,34132.0,RENT,0.0,EDUCATION,A,12000.0,10.62,4,0.0,3,DEFAULT
12264,12263.0,22,40000.0,OWN,0.0,EDUCATION,A,6000.0,8.0,2,,3,NO DEFAULT
12265,12264.0,26,34138.0,RENT,3.0,DEBTCONSOLIDATION,B,12000.0,10.39,6,0.0,2,DEFAULT
12266,12265.0,22,34500.0,RENT,3.0,EDUCATION,C,12000.0,14.84,2,1.0,2,DEFAULT
12267,12266.0,24,34500.0,RENT,4.0,MEDICAL,B,12000.0,10.38,4,0.0,2,DEFAULT
12268,12267.0,23,80000.0,OWN,7.0,VENTURE,A,25000.0,9.99,3,,3,NO DEFAULT
12269,12268.0,25,80000.0,MORTGAGE,4.0,VENTURE,B,15000.0,12.61,5,1.0,4,NO DEFAULT
12270,12269.0,24,80000.0,MORTGAGE,6.0,PERSONAL,A,16000.0,7.88,4,,2,NO DEFAULT
12271,12270.0,22,80000.0,MORTGAGE,0.0,MEDICAL,B,2000.0,14.72,2,1.0,3,NO DEFAULT
12273,12272.0,25,40000.0,OWN,5.0,EDUCATION,B,6000.0,13.47,5,1.0,3,NO DEFAULT
12274,12273.0,21,40000.0,OWN,1.0,EDUCATION,B,15000.0,13.16,1,,2,NO DEFAULT
12276,12275.0,22,35000.0,RENT,6.0,DEBTCONSOLIDATION,A,12000.0,11.71,2,0.0,4,DEFAULT
12277,12276.0,23,35000.0,RENT,3.0,DEBTCONSOLIDATION,A,12000.0,10.0,3,0.0,4,DEFAULT
12278,12277.0,24,35000.0,RENT,1.0,VENTURE,B,12000.0,6.54,4,0.0,2,DEFAULT
12279,12278.0,26,35000.0,RENT,0.0,EDUCATION,B,12000.0,10.91,6,1.0,2,DEFAULT
12280,12279.0,23,80000.0,MORTGAGE,8.0,EDUCATION,C,8000.0,15.58,3,,4,NO DEFAULT
12281,12280.0,24,80000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,24000.0,14.35,4,1.0,3,NO DEFAULT
12282,12281.0,26,80000.0,MORTGAGE,2.0,VENTURE,A,4900.0,6.76,6,,3,NO DEFAULT
12283,12282.0,25,29004.0,RENT,5.0,PERSONAL,B,12000.0,12.84,5,1.0,4,DEFAULT
12284,12283.0,24,35400.0,RENT,8.0,VENTURE,A,12000.0,7.29,4,0.0,4,DEFAULT
12285,12284.0,25,80000.0,OWN,3.0,EDUCATION,B,10000.0,14.72,5,1.0,3,NO DEFAULT
12286,12285.0,24,40000.0,OWN,7.0,EDUCATION,B,2000.0,12.53,4,,4,NO DEFAULT
12287,12286.0,25,36000.0,RENT,0.0,MEDICAL,A,12000.0,9.91,5,0.0,3,DEFAULT
12288,12287.0,26,30000.0,RENT,4.0,DEBTCONSOLIDATION,A,12000.0,11.11,6,0.0,3,DEFAULT
12289,12288.0,23,80000.0,MORTGAGE,7.0,PERSONAL,A,4000.0,7.51,3,,3,NO DEFAULT
12290,12289.0,24,80000.0,MORTGAGE,0.0,EDUCATION,A,18000.0,7.51,4,,3,NO DEFAULT
12291,12290.0,23,40000.0,OWN,0.0,VENTURE,A,6400.0,8.32,3,,3,NO DEFAULT
12292,12291.0,24,36000.0,RENT,7.0,MEDICAL,A,12000.0,8.88,4,0.0,4,DEFAULT
12293,12292.0,26,80000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7000.0,7.51,6,,2,NO DEFAULT
12295,12294.0,22,36000.0,RENT,6.0,VENTURE,B,12000.0,11.49,2,0.0,2,DEFAULT
12296,12295.0,23,80000.0,MORTGAGE,1.0,PERSONAL,B,11000.0,12.73,3,,3,NO DEFAULT
12298,12297.0,25,62900.0,MORTGAGE,9.0,MEDICAL,C,8825.0,15.7,5,1.0,3,DEFAULT
12299,12298.0,21,36780.0,RENT,2.0,DEBTCONSOLIDATION,A,12000.0,11.49,1,0.0,4,DEFAULT
12300,12299.0,25,31008.0,RENT,2.0,DEBTCONSOLIDATION,B,12000.0,13.79,5,0.0,4,DEFAULT
12301,12300.0,24,80000.0,MORTGAGE,8.0,EDUCATION,A,18000.0,10.62,4,,2,NO DEFAULT
12302,12301.0,23,80000.0,MORTGAGE,1.0,EDUCATION,B,12000.0,13.48,3,1.0,4,NO DEFAULT
12303,12302.0,24,80000.0,MORTGAGE,8.0,PERSONAL,B,12000.0,13.48,4,1.0,4,NO DEFAULT
12304,12303.0,22,80000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000.0,7.14,2,,4,NO DEFAULT
12305,12304.0,23,80000.0,MORTGAGE,1.0,EDUCATION,A,15000.0,9.88,3,,4,NO DEFAULT
12306,12305.0,26,80000.0,MORTGAGE,10.0,EDUCATION,C,15000.0,16.07,6,,2,NO DEFAULT
12308,12307.0,25,80000.0,MORTGAGE,9.0,VENTURE,A,12000.0,7.88,5,,3,NO DEFAULT
12310,12309.0,22,31200.0,RENT,7.0,EDUCATION,B,12000.0,10.99,2,0.0,2,DEFAULT
12311,12310.0,22,80000.0,MORTGAGE,5.0,VENTURE,A,5000.0,11.36,2,,3,NO DEFAULT
12312,12311.0,25,80000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8500.0,7.51,5,,2,NO DEFAULT
12315,12314.0,22,37392.0,RENT,1.0,EDUCATION,B,12000.0,10.62,2,0.0,2,DEFAULT
12316,12315.0,26,80000.0,MORTGAGE,10.0,PERSONAL,A,25000.0,10.62,6,,4,NO DEFAULT
12317,12316.0,22,80000.0,MORTGAGE,6.0,PERSONAL,A,5000.0,7.14,2,,2,NO DEFAULT
12319,12318.0,26,80000.0,MORTGAGE,4.0,PERSONAL,C,5000.0,14.96,6,1.0,3,NO DEFAULT
12320,12319.0,23,80000.0,MORTGAGE,5.0,VENTURE,C,20000.0,14.96,3,,3,NO DEFAULT
12321,12320.0,23,38000.0,RENT,7.0,PERSONAL,B,12000.0,11.71,3,0.0,2,DEFAULT
12322,12321.0,22,62900.0,MORTGAGE,6.0,MEDICAL,D,12000.0,16.35,2,1.0,2,DEFAULT
12323,12322.0,23,80000.0,OWN,2.0,EDUCATION,E,6000.0,19.13,3,1.0,4,NO DEFAULT
12324,12323.0,22,74000.0,MORTGAGE,3.0,PERSONAL,A,10000.0,11.83,2,0.0,3,DEFAULT
12325,12324.0,21,38000.0,RENT,5.0,EDUCATION,A,12000.0,10.37,1,0.0,4,DEFAULT
12327,12326.0,24,38000.0,RENT,2.0,PERSONAL,B,12000.0,13.23,4,1.0,3,DEFAULT
12328,12327.0,23,80000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000.0,7.74,3,,3,NO DEFAULT
12329,12328.0,24,38000.0,RENT,0.0,VENTURE,A,12000.0,11.89,4,0.0,3,DEFAULT
12330,12329.0,22,80000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000.0,7.4,2,,3,NO DEFAULT
12331,12330.0,24,38000.0,RENT,0.0,EDUCATION,B,12000.0,11.34,4,0.0,3,DEFAULT
12332,12331.0,25,80000.0,MORTGAGE,4.0,MEDICAL,A,6000.0,7.74,5,,4,NO DEFAULT
12333,12332.0,24,38001.0,RENT,4.0,DEBTCONSOLIDATION,A,12000.0,6.17,4,0.0,3,DEFAULT
12334,12333.0,25,80000.0,MORTGAGE,10.0,EDUCATION,C,25000.0,15.31,5,,2,NO DEFAULT
12335,12334.0,24,80000.0,MORTGAGE,0.0,PERSONAL,A,6000.0,8.59,4,,4,NO DEFAULT
12336,12335.0,25,80000.0,OWN,6.0,EDUCATION,A,25000.0,11.48,5,,4,NO DEFAULT
12337,12336.0,22,38004.0,RENT,5.0,EDUCATION,A,12000.0,10.75,2,0.0,3,DEFAULT
12338,12337.0,25,32004.0,RENT,3.0,MEDICAL,C,12000.0,14.96,5,1.0,3,DEFAULT
12340,12339.0,24,80000.0,OWN,0.0,VENTURE,A,5500.0,8.94,4,,2,NO DEFAULT
12341,12340.0,26,80000.0,MORTGAGE,6.0,PERSONAL,A,15000.0,12.53,6,,3,NO DEFAULT
12342,12341.0,25,38340.0,RENT,9.0,MEDICAL,B,12000.0,11.71,5,0.0,2,DEFAULT
12343,12342.0,23,80000.0,MORTGAGE,7.0,PERSONAL,A,8500.0,11.14,3,,2,NO DEFAULT
